Raleigh ,NC,"392,552"
Greensboro ,NC,"250,642"
Durham ,NC,"223,284"
Winston-Salem ,NC,"217,600"
Fayetteville ,NC,"174,091"
Cary,NC,"129,545"
High Point ,NC,"101,835"
Wilmington ,NC,"100,192"
Greenville ,NC,"79,629"
Jacksonville ,NC,"76,233"
Asheville ,NC,"74,543"
Gastonia ,NC,"72,505"
Concord ,NC,"66,311"
Rocky Mount ,NC,"57,010"
Chapel Hill,NC,"52,542"
Burlington ,NC,"50,857"
Wilson ,NC,"48,433"
Huntersville,NC,"44,054"
Kannapolis ,NC,"42,521"
Hickory ,NC,"41,305"
Goldsboro ,NC,"37,597"
Apex,NC,"33,075"
Monroe ,NC,"32,543"
Sanford ,NC,"29,284"
Salisbury ,NC,"28,972"
New Bern ,NC,"28,586"
Garner,NC,"27,138"
Wake Forest,NC,"27,068"
Matthews,NC,"26,901"
Thomasville ,NC,"26,526"
Statesville ,NC,"26,414"
Asheboro ,NC,"24,609"
Cornelius,NC,"24,487"
Kernersville,NC,"22,392"
Kinston ,NC,"22,360"
Lumberton ,NC,"22,006"
Mooresville,NC,"21,954"
Havelock ,NC,"21,764"
Shelby ,NC,"21,449"
Holly Springs,NC,"20,870"
Lexington ,NC,"20,407"
Mint Hill,NC,"20,369"
Elizabeth City ,NC,"20,025"
Indian Trail,NC,"18,976"
Carrboro,NC,"18,162"
Lenoir ,NC,"17,890"
Clemmons,NC,"17,234"
Morganton ,NC,"17,194"
Fuquay-Varina,NC,"17,002"
Roanoke Rapids ,NC,"16,403"
Henderson ,NC,"15,850"
Clayton,NC,"15,841"
Laurinburg ,NC,"15,548"
Albemarle ,NC,"15,522"
Eden ,NC,"15,469"
Reidsville ,NC,"14,871"
Graham ,NC,"14,533"
Boone,NC,"13,945"
Morrisville,NC,"13,699"
Newton ,NC,"13,372"
Hope Mills,NC,"13,262"
Smithfield,NC,"12,965"
Lewisville,NC,"12,878"
Southern Pines,NC,"12,675"
Pinehurst,NC,"12,331"
Hendersonville ,NC,"12,005"
Kings Mountain ,NC,"11,175"
Lincolnton ,NC,"10,859"
Mebane ,NC,"10,624"
Davidson,NC,"10,305"
Tarboro,NC,"10,257"
Washington ,NC,"10,112"
Mount Holly ,NC,"10,081"
Dunn ,NC,"10,029"
Weddington,NC,"9,882"
Waynesville,NC,"9,877"
Morehead City,NC,"9,513"
Mount Airy ,NC,"9,501"
Belmont ,NC,"9,374"
Archdale ,NC,"9,332"
Stallings,NC,"8,970"
Rockingham ,NC,"8,880"
Clinton ,NC,"8,868"
Roxboro ,NC,"8,667"
Oxford ,NC,"8,641"
Siler City,NC,"8,564"
Oak Island,NC,"8,180"
Knightdale,NC,"8,174"
Spring Lake,NC,"8,133"
Unionville,NC,"7,899"
Black Mountain,NC,"7,877"
Summerfield,NC,"7,693"
Conover ,NC,"7,286"
Forest City,NC,"7,172"
Elon,NC,"7,060"
Trinity ,NC,"6,977"
Selma,NC,"6,948"
King ,NC,"6,906"
Pineville,NC,"6,791"
Brevard ,NC,"6,716"
Kill Devil Hills,NC,"6,642"
Mills River,NC,"6,266"
Butner,NC,"6,169"
Carolina Beach,NC,"5,864"
Harrisburg,NC,"5,819"
Hamlet ,NC,"5,807"
Woodfin,NC,"5,731"
Hillsborough,NC,"5,653"
Aberdeen,NC,"5,627"
Cherryville ,NC,"5,627"
Fairview,NC,"5,610"
Bessemer City ,NC,"5,562"
Williamston,NC,"5,382"
Wendell,NC,"5,300"
Whiteville ,NC,"5,233"
Pleasant Garden,NC,"5,229"
Marion ,NC,"5,144"
Leland,NC,"5,094"
Wadesboro,NC,"5,066"
Ayden,NC,"5,005"
Edenton,NC,"4,966"
Long View,NC,"4,944"
Sawmills,NC,"4,931"
Erwin,NC,"4,829"
Winterville,NC,"4,813"
Gibsonville,NC,"4,738"
Zebulon,NC,"4,732"
Fletcher,NC,"4,714"
Boiling Spring Lakes ,NC,"4,686"
Mocksville,NC,"4,641"
Farmville,NC,"4,615"
Granite Falls,NC,"4,610"
Oak Ridge,NC,"4,587"
Valdese,NC,"4,557"
Walkertown,NC,"4,547"
Nashville,NC,"4,538"
Midway,NC,"4,534"
Mount Olive,NC,"4,389"
Angier,NC,"4,344"
Newport,NC,"4,298"
Fargo ,ND,"93,531"
Bismarck ,ND,"60,389"
Grand Forks ,ND,"51,313"
Minot ,ND,"35,419"
West Fargo ,ND,"23,708"
Mandan ,ND,"18,091"
Dickinson ,ND,"16,035"
Jamestown ,ND,"14,630"
Williston ,ND,"12,641"
Wahpeton ,ND,"7,585"
Devils Lake ,ND,"6,708"
Valley City ,ND,"6,230"
Omaha ,NE,"438,646"
Lincoln ,NE,"251,624"
Bellevue ,NE,"49,699"
Grand Island ,NE,"45,801"
Kearney ,NE,"30,417"
Hastings ,NE,"25,394"
Fremont ,NE,"25,224"
North Platte ,NE,"24,107"
Papillion ,NE,"23,739"
Norfolk ,NE,"22,940"
Columbus ,NE,"21,595"
La Vista ,NE,"16,643"
Scottsbluff ,NE,"14,785"
Beatrice ,NE,"12,769"
South Sioux City ,NE,"11,936"
Lexington ,NE,"10,126"
Alliance ,NE,"8,109"
York ,NE,"7,870"
Blair ,NE,"7,789"
Gering ,NE,"7,679"
McCook ,NE,"7,436"
Nebraska City ,NE,"7,032"
Plattsmouth ,NE,"6,902"
Seward ,NE,"6,841"
Gretna ,NE,"6,572"
Sidney ,NE,"6,499"
Crete ,NE,"6,241"
Ralston ,NE,"6,095"
Chadron ,NE,"5,429"
Wayne ,NE,"5,296"
Holdrege ,NE,"5,172"
Schuyler ,NE,"5,163"
Ogallala ,NE,"4,429"
Manchester ,NH,"108,586"
Nashua ,NH,"86,576"
Concord ,NH,"42,255"
Rochester ,NH,"30,654"
Dover ,NH,"28,609"
Keene ,NH,"22,407"
Portsmouth ,NH,"20,443"
Laconia ,NH,"17,065"
Claremont ,NH,"12,968"
Lebanon ,NH,"12,806"
Somersworth ,NH,"11,967"
Berlin ,NH,"9,556"
Franklin ,NH,"8,713"
Newark ,NJ,"278,980"
Jersey City ,NJ,"241,114"
Paterson ,NJ,"145,643"
Elizabeth ,NJ,"124,755"
Trenton ,NJ,"82,883"
Camden ,NJ,"79,383"
Clifton ,NJ,"78,219"
Passaic ,NJ,"66,884"
East Orange ,NJ,"65,390"
Union City ,NJ,"62,183"
Vineland ,NJ,"58,780"
Bayonne ,NJ,"57,448"
New Brunswick ,NJ,"51,149"
Perth Amboy ,NJ,"48,742"
West New York,NJ,"46,472"
Plainfield ,NJ,"46,126"
Hackensack ,NJ,"42,804"
Sayreville,NJ,"42,208"
Hoboken ,NJ,"40,577"
Atlantic City ,NJ,"39,408"
Linden ,NJ,"39,162"
Kearny,NJ,"36,746"
Fort Lee,NJ,"36,275"
Long Branch ,NJ,"32,622"
Fair Lawn,NJ,"30,521"
Westfield,NJ,"29,450"
Englewood ,NJ,"29,112"
Garfield ,NJ,"28,971"
Millville ,NJ,"28,930"
Rahway ,NJ,"28,624"
Paramus,NJ,"26,128"
Bergenfield,NJ,"25,611"
Bridgeton ,NJ,"24,742"
Ridgewood,NJ,"24,163"
Lodi,NJ,"23,776"
Carteret,NJ,"23,367"
Cliffside Park,NJ,"22,863"
South Plainfield,NJ,"22,623"
North Plainfield,NJ,"21,143"
Roselle,NJ,"20,599"
Summit ,NJ,"20,557"
Point Pleasant,NJ,"20,139"
Glassboro,NJ,"19,751"
Tinton Falls,NJ,"19,703"
Palisades Park,NJ,"19,375"
Morristown,NJ,"19,268"
Pleasantville ,NJ,"18,853"
Elmwood Park,NJ,"18,634"
Hawthorne,NJ,"17,997"
Dover,NJ,"17,860"
Lindenwold,NJ,"17,485"
Rutherford,NJ,"17,454"
Dumont,NJ,"16,968"
Asbury Park ,NJ,"16,546"
Madison,NJ,"16,009"
New Milford,NJ,"15,947"
South River,NJ,"15,682"
Hopatcong,NJ,"15,491"
Secaucus,NJ,"15,372"
Harrison,NJ,"15,201"
Ocean City ,NJ,"14,756"
North Arlington,NJ,"14,701"
Tenafly,NJ,"14,662"
Ramsey,NJ,"14,595"
Phillipsburg,NJ,"14,528"
Highland Park,NJ,"14,245"
Eatontown,NJ,"14,195"
Collingswood,NJ,"13,817"
Middlesex,NJ,"13,644"
Fairview,NJ,"13,540"
Hammonton,NJ,"13,424"
Princeton,NJ,"13,391"
Oakland,NJ,"13,312"
Metuchen,NJ,"13,098"
Roselle Park,NJ,"12,802"
Ringwood,NJ,"12,681"
Brigantine ,NJ,"12,647"
Somerville,NJ,"12,637"
Florham Park,NJ,"12,389"
Ridgefield Park,NJ,"12,370"
Wanaque,NJ,"12,195"
Ventnor City ,NJ,"12,187"
West Paterson,NJ,"11,908"
New Providence,NJ,"11,905"
Red Bank,NJ,"11,866"
Franklin Lakes,NJ,"11,619"
Gloucester City ,NJ,"11,503"
Haddonfield,NJ,"11,442"
Freehold,NJ,"11,425"
Hasbrouck Heights,NJ,"11,410"
Somers Point ,NJ,"11,343"
Pine Hill,NJ,"11,308"
Wallington,NJ,"11,296"
Bellmawr,NJ,"11,176"
Glen Rock,NJ,"11,131"
Pompton Lakes,NJ,"11,031"
Ridgefield,NJ,"10,851"
Beachwood,NJ,"10,835"
Manville,NJ,"10,800"
Westwood,NJ,"10,699"
River Edge,NJ,"10,674"
Lincoln Park,NJ,"10,635"
Totowa,NJ,"10,621"
Keansburg,NJ,"10,550"
Guttenberg,NJ,"10,528"
Little Ferry,NJ,"10,477"
Woodbury ,NJ,"10,450"
Bound Brook,NJ,"10,365"
East Rutherford,NJ,"10,074"
Hillsdale,NJ,"9,848"
Edgewater,NJ,"9,635"
Kinnelon,NJ,"9,582"
Waldwick,NJ,"9,522"
Hackettstown,NJ,"9,511"
Burlington ,NJ,"9,396"
Pitman,NJ,"9,206"
Maywood,NJ,"9,145"
Park Ridge,NJ,"8,917"
North Haledon,NJ,"8,904"
Audubon,NJ,"8,883"
Matawan,NJ,"8,754"
Closter,NJ,"8,659"
Cresskill,NJ,"8,615"
Leonia,NJ,"8,597"
Haledon,NJ,"8,517"
Margate City ,NJ,"8,501"
Boonton,NJ,"8,469"
Upper Saddle River,NJ,"8,454"
Runnemede,NJ,"8,410"
Absecon ,NJ,"8,389"
West Long Branch,NJ,"8,339"
Chatham,NJ,"8,212"
Spotswood,NJ,"8,145"
Butler,NJ,"8,118"
Newton,NJ,"8,096"
Berlin,NJ,"7,922"
Bogota,NJ,"7,917"
Northfield ,NJ,"7,885"
Oradell,NJ,"7,780"
South Amboy ,NJ,"7,777"
Bernardsville,NJ,"7,750"
Kenilworth,NJ,"7,619"
Haddon Heights,NJ,"7,589"
Montvale,NJ,"7,566"
Clayton,NJ,"7,553"
Keyport,NJ,"7,476"
Bloomingdale,NJ,"7,454"
Wood-Ridge,NJ,"7,453"
Emerson,NJ,"7,353"
Palmyra,NJ,"7,350"
Raritan,NJ,"7,289"
Rumson,NJ,"7,264"
Linwood ,NJ,"7,216"
Caldwell,NJ,"7,133"
Fanwood,NJ,"7,088"
North Caldwell,NJ,"7,051"
Stratford,NJ,"7,049"
Dunellen,NJ,"6,993"
Milltown,NJ,"6,965"
Barrington,NJ,"6,939"
Midland Park,NJ,"6,763"
Washington,NJ,"6,693"
Glen Ridge,NJ,"6,662"
Union Beach,NJ,"6,620"
Allendale,NJ,"6,599"
Mountainside,NJ,"6,551"
Watchung,NJ,"6,502"
Jamesburg,NJ,"6,367"
Rockaway,NJ,"6,263"
Manasquan,NJ,"6,251"
Norwood,NJ,"6,211"
Little Silver,NJ,"6,119"
Wharton,NJ,"6,083"
Paulsboro,NJ,"6,075"
Old Tappan,NJ,"6,029"
Carlstadt,NJ,"6,019"
Morris Plains,NJ,"6,005"
Woodcliff Lake,NJ,"5,941"
Fair Haven,NJ,"5,910"
Belmar,NJ,"5,908"
Mount Arlington,NJ,"5,827"
Englewood Cliffs,NJ,"5,804"
Oceanport,NJ,"5,733"
Salem ,NJ,"5,661"
Prospect Park,NJ,"5,594"
Point Pleasant Beach,NJ,"5,418"
Roseland,NJ,"5,352"
Hightstown,NJ,"5,295"
Highlands,NJ,"5,272"
Wildwood ,NJ,"5,259"
Spring Lake Heights,NJ,"5,134"
Demarest,NJ,"5,130"
Neptune City,NJ,"5,114"
South Bound Brook,NJ,"5,110"
Somerdale,NJ,"5,085"
Franklin,NJ,"5,077"
Mendham,NJ,"5,053"
Clementon,NJ,"4,886"
Brielle,NJ,"4,882"
Harrington Park,NJ,"4,869"
Bradley Beach,NJ,"4,845"
North Wildwood ,NJ,"4,800"
Northvale,NJ,"4,719"
Penns Grove,NJ,"4,688"
Atlantic Highlands,NJ,"4,602"
Westville,NJ,"4,467"
Garwood,NJ,"4,408"
Mount Ephraim,NJ,"4,392"
Egg Harbor City ,NJ,"4,379"
Magnolia,NJ,"4,328"
Albuquerque ,NM,"521,999"
Las Cruces ,NM,"91,865"
Rio Rancho ,NM,"79,655"
Santa Fe ,NM,"71,831"
Roswell ,NM,"46,198"
Farmington ,NM,"42,637"
Alamogordo ,NM,"35,757"
Clovis ,NM,"32,352"
Hobbs ,NM,"30,476"
Carlsbad ,NM,"25,629"
Gallup ,NM,"19,979"
Deming ,NM,"15,480"
Sunland Park ,NM,"14,453"
Los Lunas,NM,"14,153"
Las Vegas ,NM,"13,818"
Portales ,NM,"12,215"
Artesia ,NM,"10,994"
Silver City,NM,"10,329"
Lovington ,NM,"9,975"
Espanola ,NM,"9,691"
Bernalillo,NM,"9,237"
Ruidoso,NM,"9,096"
Socorro ,NM,"8,989"
Grants ,NM,"8,871"
Corrales,NM,"7,787"
Belen ,NM,"7,325"
Bloomfield ,NM,"7,234"
Aztec ,NM,"6,927"
Truth or Consequences ,NM,"6,784"
Raton ,NM,"6,465"
Los Ranchos de Albuquerque,NM,"5,622"
Taos,NM,"5,551"
Tucumcari ,NM,"5,268"
Las Vegas ,NV,"558,383"
Henderson ,NV,"252,064"
North Las Vegas ,NV,"217,253"
Reno ,NV,"217,016"
Sparks ,NV,"88,602"
Carson City,NV,"54,867"
Elko ,NV,"17,156"
Mesquite ,NV,"16,444"
Boulder City ,NV,"14,720"
Fernley ,NV,"12,942"
Fallon ,NV,"8,525"
Winnemucca ,NV,"8,085"
West Wendover ,NV,"4,997"
New York ,NY,"8,363,710"
Buffalo ,NY,"270,919"
Rochester ,NY,"206,886"
Yonkers ,NY,"201,588"
Syracuse ,NY,"138,068"
Albany ,NY,"93,539"
New Rochelle ,NY,"74,115"
Mount Vernon ,NY,"68,653"
Schenectady ,NY,"61,152"
Utica ,NY,"58,082"
White Plains ,NY,"57,342"
Hempstead,NY,"53,915"
Niagara Falls ,NY,"51,345"
Troy ,NY,"47,459"
Binghamton ,NY,"44,729"
Freeport,NY,"43,881"
Valley Stream,NY,"36,007"
Long Beach ,NY,"35,698"
Rome ,NY,"33,673"
North Tonawanda ,NY,"31,222"
Ithaca ,NY,"29,763"
Poughkeepsie ,NY,"29,654"
Jamestown ,NY,"29,463"
Elmira ,NY,"29,271"
Saratoga Springs ,NY,"28,844"
Lindenhurst,NY,"28,620"
Port Chester,NY,"28,171"
Newburgh ,NY,"28,101"
Watertown ,NY,"27,310"
Auburn ,NY,"27,138"
Glen Cove ,NY,"26,895"
Harrison,NY,"26,665"
Spring Valley,NY,"26,291"
Middletown ,NY,"25,865"
Peekskill ,NY,"24,484"
Rockville Centre,NY,"24,414"
Ossining,NY,"23,798"
Kingston ,NY,"22,441"
Garden City,NY,"22,275"
Kiryas Joel,NY,"21,793"
Lockport ,NY,"20,630"
Lynbrook,NY,"19,852"
Plattsburgh ,NY,"19,393"
Mineola,NY,"19,108"
Cortland ,NY,"18,434"
Mamaroneck,NY,"18,413"
Scarsdale,NY,"17,695"
Lackawanna ,NY,"17,588"
Amsterdam ,NY,"17,533"
Massapequa Park,NY,"17,385"
Oswego ,NY,"17,351"
Floral Park,NY,"15,846"
Depew,NY,"15,307"
Batavia ,NY,"15,202"
Westbury,NY,"15,065"
Rye ,NY,"15,060"
Cohoes ,NY,"15,025"
Kenmore,NY,"15,002"
Gloversville ,NY,"14,990"
Tonawanda ,NY,"14,819"
Johnson City,NY,"14,727"
Beacon ,NY,"14,566"
Olean ,NY,"14,149"
Glens Falls ,NY,"13,877"
Geneva ,NY,"13,216"
Oneonta ,NY,"13,208"
Babylon,NY,"12,760"
Endicott,NY,"12,411"
Patchogue,NY,"12,194"
Dunkirk ,NY,"12,085"
Fulton ,NY,"11,219"
Canandaigua ,NY,"11,168"
Dobbs Ferry,NY,"11,134"
Ogdensburg ,NY,"11,119"
Lancaster,NY,"11,108"
Suffern,NY,"11,088"
Fredonia,NY,"11,064"
Tarrytown,NY,"11,031"
Haverstraw,NY,"11,029"
Lake Grove,NY,"10,948"
Oneida ,NY,"10,723"
Massena,NY,"10,539"
East Rockaway,NY,"10,438"
Mount Kisco,NY,"10,393"
Corning ,NY,"10,281"
West Haverstraw,NY,"10,252"
Sleepy Hollow,NY,"10,212"
Great Neck,NY,"9,923"
Amityville,NY,"9,920"
Potsdam,NY,"9,841"
Watervliet ,NY,"9,765"
New Hyde Park,NY,"9,596"
Rye Brook,NY,"9,568"
Hamburg,NY,"9,400"
Port Jervis ,NY,"9,111"
Newark,NY,"9,096"
Woodbury,NY,"8,904"
Malverne,NY,"8,880"
Farmingdale,NY,"8,865"
Colonie,NY,"8,591"
Hornell ,NY,"8,508"
Johnstown ,NY,"8,438"
Brockport,NY,"8,342"
Airmont,NY,"8,339"
Monroe,NY,"8,168"
Scotia,NY,"8,033"
Ilion,NY,"8,015"
Port Jefferson,NY,"8,012"
Briarcliff Manor,NY,"7,986"
Croton-on-Hudson,NY,"7,943"
Hastings-on-Hudson,NY,"7,919"
Rensselaer ,NY,"7,907"
Chestnut Ridge,NY,"7,871"
Geneseo,NY,"7,702"
Northport,NY,"7,676"
Baldwinsville,NY,"7,247"
Bayville,NY,"7,202"
Williston Park,NY,"7,162"
Pleasantville,NY,"7,146"
Great Neck Plaza,NY,"7,001"
Norwich ,NY,"6,992"
Walden,NY,"6,977"
Herkimer,NY,"6,970"
Hudson ,NY,"6,925"
Nyack,NY,"6,833"
East Hills,NY,"6,809"
Warwick,NY,"6,724"
Irvington,NY,"6,666"
Hudson Falls,NY,"6,644"
Seneca Falls,NY,"6,629"
Lawrence,NY,"6,573"
North Syracuse,NY,"6,570"
Larchmont,NY,"6,567"
New Paltz,NY,"6,553"
Bronxville,NY,"6,516"
Monticello,NY,"6,490"
Manorhaven,NY,"6,478"
New Square,NY,"6,461"
Pelham,NY,"6,435"
Solvay,NY,"6,417"
Hilton,NY,"6,319"
East Rochester,NY,"6,269"
Horseheads,NY,"6,254"
Tuckahoe,NY,"6,244"
East Aurora,NY,"6,242"
Cedarhurst,NY,"6,142"
Washingtonville,NY,"6,139"
Canton,NY,"6,077"
Medina,NY,"6,046"
Malone,NY,"5,793"
Wappingers Falls,NY,"5,659"
Salamanca ,NY,"5,592"
Goshen,NY,"5,585"
Albion,NY,"5,548"
Fairport,NY,"5,472"
Ballston Spa,NY,"5,464"
Pelham Manor,NY,"5,451"
Bath,NY,"5,432"
Kings Point,NY,"5,394"
Old Westbury,NY,"5,283"
Webster,NY,"5,185"
Penn Yan,NY,"5,162"
Williamsville,NY,"5,129"
Wesley Hills,NY,"5,043"
Sea Cliff,NY,"5,033"
Waterloo,NY,"4,994"
Wellsville,NY,"4,896"
Chittenango,NY,"4,882"
Little Falls ,NY,"4,867"
Mechanicville ,NY,"4,857"
Alfred,NY,"4,843"
Ardsley,NY,"4,840"
New Hempstead,NY,"4,838"
Saranac Lake,NY,"4,809"
Island Park,NY,"4,806"
Elmsford,NY,"4,757"
Montgomery,NY,"4,741"
Flower Hill,NY,"4,595"
Cobleskill,NY,"4,593"
North Hills,NY,"4,589"
Manlius,NY,"4,579"
Dansville,NY,"4,484"
Southampton,NY,"4,323"
Kaser,NY,"4,315"
Canastota,NY,"4,308"
Waverly,NY,"4,303"
Columbus ,OH,"754,885"
Cleveland ,OH,"433,748"
Cincinnati ,OH,"333,336"
Toledo ,OH,"293,201"
Akron ,OH,"207,510"
Dayton ,OH,"154,200"
Canton ,OH,"78,362"
Parma ,OH,"77,947"
Youngstown ,OH,"72,925"
Lorain ,OH,"70,239"
Hamilton ,OH,"62,477"
Springfield ,OH,"62,269"
Elyria ,OH,"54,979"
Kettering ,OH,"53,708"
Mentor ,OH,"51,825"
Middletown ,OH,"51,422"
Cuyahoga Falls ,OH,"51,090"
Lakewood ,OH,"50,704"
Mansfield ,OH,"49,579"
Euclid ,OH,"47,415"
Newark ,OH,"47,236"
Cleveland Heights ,OH,"45,827"
Warren ,OH,"43,789"
Strongsville ,OH,"42,617"
Fairfield ,OH,"42,384"
Beavercreek ,OH,"39,909"
Dublin ,OH,"38,536"
Lima ,OH,"37,829"
Huber Heights ,OH,"37,148"
Findlay ,OH,"36,987"
Lancaster ,OH,"36,976"
Westerville ,OH,"36,231"
Marion ,OH,"35,841"
Brunswick ,OH,"34,711"
Stow ,OH,"33,899"
Gahanna ,OH,"33,892"
Grove City ,OH,"33,829"
Delaware ,OH,"33,719"
Reynoldsburg ,OH,"33,657"
Massillon ,OH,"32,613"
Fairborn ,OH,"32,366"
Upper Arlington ,OH,"31,878"
North Olmsted ,OH,"31,319"
Westlake ,OH,"30,546"
Mason ,OH,"29,682"
Bowling Green ,OH,"29,542"
North Royalton ,OH,"29,331"
North Ridgeville ,OH,"28,153"
Kent ,OH,"27,983"
Hilliard ,OH,"27,901"
Garfield Heights ,OH,"27,734"
Xenia ,OH,"27,357"
Barberton ,OH,"26,581"
Shaker Heights ,OH,"26,460"
Wooster ,OH,"26,212"
Trotwood ,OH,"26,039"
Medina ,OH,"26,011"
Sandusky ,OH,"25,688"
Riverside ,OH,"25,327"
Zanesville ,OH,"25,129"
East Cleveland ,OH,"24,507"
Avon Lake ,OH,"23,996"
Maple Heights ,OH,"23,667"
Green ,OH,"23,404"
Hudson ,OH,"23,037"
Centerville ,OH,"22,904"
Oxford ,OH,"22,887"
Willoughby ,OH,"22,561"
Alliance ,OH,"22,476"
Chillicothe ,OH,"22,296"
Athens ,OH,"22,088"
Troy ,OH,"21,975"
Solon ,OH,"21,866"
Ashland ,OH,"21,850"
South Euclid ,OH,"21,209"
Wadsworth ,OH,"20,696"
Piqua ,OH,"20,582"
Lebanon ,OH,"20,535"
Norwood ,OH,"20,341"
Portsmouth ,OH,"20,297"
Sidney ,OH,"19,944"
Miamisburg ,OH,"19,793"
Parma Heights ,OH,"19,757"
Ashtabula ,OH,"19,689"
Eastlake ,OH,"19,520"
Niles ,OH,"19,268"
Brook Park ,OH,"19,194"
Sylvania ,OH,"19,185"
Oregon ,OH,"18,921"
Rocky River ,OH,"18,900"
Steubenville ,OH,"18,820"
Forest Park ,OH,"18,514"
Painesville ,OH,"18,474"
Marysville ,OH,"18,212"
Whitehall ,OH,"18,180"
Berea ,OH,"17,987"
Mayfield Heights ,OH,"17,737"
Springboro ,OH,"17,551"
Pickerington ,OH,"17,531"
Twinsburg ,OH,"17,394"
Tiffin ,OH,"17,347"
New Philadelphia ,OH,"17,319"
Tallmadge ,OH,"17,293"
Broadview Heights ,OH,"17,274"
Avon ,OH,"17,086"
Perrysburg ,OH,"17,049"
North Canton ,OH,"16,925"
Fremont ,OH,"16,655"
Norwalk ,OH,"16,637"
Defiance ,OH,"16,063"
Mount Vernon ,OH,"16,037"
Fairview Park ,OH,"15,762"
New Franklin ,OH,"14,937"
Middleburg Heights ,OH,"14,928"
Bay Village ,OH,"14,606"
Aurora ,OH,"14,548"
Streetsboro ,OH,"14,488"
Marietta ,OH,"14,307"
Vandalia ,OH,"14,124"
Maumee ,OH,"13,856"
Lyndhurst ,OH,"13,848"
Willowick ,OH,"13,727"
Circleville ,OH,"13,681"
Washington Court House ,OH,"13,654"
Warrensville Heights ,OH,"13,618"
Sharonville ,OH,"13,377"
Worthington ,OH,"13,314"
Fostoria ,OH,"13,000"
Greenville ,OH,"12,983"
Wickliffe ,OH,"12,983"
Bedford ,OH,"12,965"
Franklin ,OH,"12,941"
Clayton ,OH,"12,906"
Brecksville ,OH,"12,851"
Powell ,OH,"12,814"
Blue Ash ,OH,"12,783"
West Carrollton City ,OH,"12,761"
Englewood ,OH,"12,686"
Pataskala ,OH,"12,683"
Bellefontaine ,OH,"12,665"
Wilmington ,OH,"12,603"
University Heights ,OH,"12,519"
Bexley ,OH,"12,507"
Dover ,OH,"12,466"
Conneaut ,OH,"12,355"
Bucyrus ,OH,"12,252"
Monroe ,OH,"12,178"
East Liverpool ,OH,"11,996"
Salem ,OH,"11,781"
Loveland ,OH,"11,734"
Amherst ,OH,"11,724"
Seven Hills ,OH,"11,616"
Norton ,OH,"11,472"
Urbana ,OH,"11,442"
Ravenna ,OH,"11,381"
Coshocton ,OH,"11,353"
Ironton ,OH,"11,307"
Cambridge ,OH,"11,192"
Beachwood ,OH,"11,108"
Trenton ,OH,"10,866"
Vermilion ,OH,"10,754"
Galion ,OH,"10,737"
Struthers ,OH,"10,734"
Reading ,OH,"10,523"
Bedford Heights ,OH,"10,485"
Montgomery ,OH,"10,458"
Macedonia ,OH,"10,435"
Brooklyn ,OH,"10,410"
Springdale ,OH,"10,384"
Celina ,OH,"10,255"
Van Wert ,OH,"10,211"
Richmond Heights ,OH,"10,174"
Girard ,OH,"10,069"
London ,OH,"9,587"
North College Hill ,OH,"9,549"
Louisville ,OH,"9,459"
Wapakoneta ,OH,"9,438"
Harrison ,OH,"9,387"
Shelby ,OH,"9,311"
Tipp City ,OH,"9,254"
Sheffield Lake ,OH,"8,905"
Heath ,OH,"8,903"
Napoleon ,OH,"8,817"
Madeira ,OH,"8,558"
Willoughby Hills ,OH,"8,540"
Highland Heights ,OH,"8,533"
Oakwood ,OH,"8,439"
Campbell ,OH,"8,436"
Orrville ,OH,"8,387"
Cheviot ,OH,"8,385"
Oberlin ,OH,"8,381"
Wyoming ,OH,"8,355"
Bryan ,OH,"8,314"
Mentor-on-the-Lake ,OH,"8,288"
Olmsted Falls ,OH,"8,168"
St. Marys ,OH,"8,138"
Kenton ,OH,"8,052"
Eaton ,OH,"8,005"
Bellevue ,OH,"7,831"
Hubbard ,OH,"7,688"
Logan ,OH,"7,436"
Kirtland ,OH,"7,362"
Huron ,OH,"7,348"
Wauseon ,OH,"7,246"
New Albany,OH,"7,088"
Fairlawn ,OH,"7,030"
Bellbrook ,OH,"7,000"
Canfield ,OH,"6,862"
Independence ,OH,"6,770"
Delphos ,OH,"6,730"
Grafton,OH,"6,716"
Willard ,OH,"6,664"
Hillsboro ,OH,"6,661"
Martins Ferry ,OH,"6,654"
Belpre ,OH,"6,528"
Moraine ,OH,"6,467"
Rossford ,OH,"6,404"
Cortland ,OH,"6,364"
Upper Sandusky ,OH,"6,364"
Milford ,OH,"6,332"
Grandview Heights ,OH,"6,306"
Union ,OH,"6,293"
Geneva ,OH,"6,291"
Rittman ,OH,"6,274"
Canal Winchester,OH,"6,248"
Jackson ,OH,"6,138"
Port Clinton ,OH,"6,135"
Clyde ,OH,"6,121"
Mount Healthy ,OH,"6,070"
Ada,OH,"6,052"
Carlisle ,OH,"6,051"
The Village of Indian Hill ,OH,"6,030"
Columbiana ,OH,"5,981"
Wellston ,OH,"5,936"
Deer Park ,OH,"5,751"
Pepper Pike ,OH,"5,715"
New Carlisle ,OH,"5,543"
Northwood ,OH,"5,520"
Uhrichsville ,OH,"5,516"
Brookville ,OH,"5,423"
Granville,OH,"5,382"
Nelsonville ,OH,"5,375"
Groveport,OH,"5,240"
Waterville,OH,"5,230"
Toronto ,OH,"5,221"
Chardon ,OH,"5,210"
Ontario ,OH,"5,204"
Munroe Falls ,OH,"5,165"
Silverton ,OH,"5,155"
Greenfield ,OH,"5,063"
